date	doctorants	étudiants	entrepreneurs	institutions	chercheurs	artistes	habitants	startup	associations	collectivités	industriels
17-Jun-14	0.7	4.9	1.2833333333333	3.9083333333333	0.93333333333333	0	0	0	0	0	0
18-Jun-14	0.9625	4.9	1.2833333333333	3.9083333333333	1.1958333333333	0	0	0	0	0	0
19-Jun-14	1.4	4.9	1.2833333333333	3.9083333333333	1.6333333333333	0.4375	0	0	0	0	0
24-Jun-14	1.4	4.9	1.8083333333333	4.4333333333333	1.6333333333333	0.4375	0	0	0	0	0
25-Jun-14	1.575	4.9	1.8083333333333	4.4333333333333	1.8083333333333	0.4375	0	0	0	0	0
26-Jun-14	1.70625	5.03125	1.8083333333333	4.4333333333333	1.9395833333333	0.56875	0	0	0	0	0
27-Jun-14	1.70625	5.03125	1.8083333333333	4.4333333333333	1.9395833333333	0.56875	0	0	0	0	0
28-Jun-14	2.05625	5.38125	1.8083333333333	4.4333333333333	2.2895833333333	0.91875	0	0	0	0	0
30-Jun-14	2.05625	5.90625	1.8083333333333	4.9583333333333	2.2895833333333	0.91875	0	0	0	0	0
01-Jul-14	2.05625	5.90625	3.2083333333333	6.3583333333333	2.2895833333333	0.91875	0	0	0	0	0
02-Jul-14	2.75625	6.60625	3.2083333333333	6.3583333333333	2.9895833333333	1.61875	0	0	0	0	0
04-Jul-14	2.75625	6.95625	3.2083333333333	6.7083333333333	2.9895833333333	1.61875	0	0	0	0	0
08-Jul-14	2.75625	6.95625	3.2083333333333	6.7083333333333	2.9895833333333	1.61875	0	0	0	0	0
11-Jul-14	3.6895833333333	6.95625	3.2083333333333	7.6416666666667	3.9229166666667	1.61875	0	0	0	0	0
11-Jul-14	3.6895833333333	6.95625	3.2083333333333	7.6416666666667	3.9229166666667	1.61875	0	0	0	0	0
22-Jul-14	3.6895833333333	6.95625	3.3833333333333	7.6416666666667	3.9229166666667	1.61875	0	0.175	0	0	0
02-Sep-14	3.6895833333333	6.95625	3.3833333333333	7.6416666666667	3.9229166666667	1.61875	0	0.175	0	0	0
12-Sep-14	3.6895833333333	6.95625	3.7333333333333	7.9916666666667	3.9229166666667	1.61875	0	0.175	0	0	0
16-Sep-14	3.6895833333333	6.95625	3.7333333333333	7.9916666666667	3.9229166666667	1.61875	0	0.175	0	0	0
19-Sep-14	3.6895833333333	6.95625	3.7333333333333	8.6916666666667	3.9229166666667	1.61875	0	0.175	0	0	0
